,District,Age,Sex,Urban,Educated,Income
7751,1,27,F,True,True,19594
7752,1,49,F,True,True,133567
7753,1,29,M,True,True,20275
7754,0,58,F,True,True,11244
7755,8,59,M,True,True,194
7756,6,20,F,False,False,50208
7757,6,61,M,False,False,21054
7758,3,69,F,False,False,27900
7759,0,70,F,False,True,72959
7760,3,56,F,True,False,28729
7761,0,62,M,True,False,69818
7762,1,60,F,False,True,68700
7763,4,76,F,False,True,61522
7764,3,54,F,False,True,4969
7765,1,69,M,False,False,8594
7766,3,44,M,False,False,19881
7767,2,85,M,False,True,53537
7768,1,40,F,True,True,30225
7769,0,40,M,True,False,50460
7770,3,67,M,False,False,38561
7771,2,71,M,False,True,135263
7772,0,18,F,True,True,133883
7773,0,83,F,True,True,42573
7774,1,19,F,True,True,71188
7775,1,48,M,False,False,82145
7776,8,39,F,False,True,30397
7777,8,19,F,False,False,14976
7778,6,63,M,False,True,2123
7779,2,46,M,False,False,20139
7780,3,60,F,True,True,76638
7781,1,71,F,False,False,26586
7782,1,60,F,True,True,108733
7783,0,69,M,True,True,53361
7784,0,68,M,True,True,121093
7785,9,32,F,True,True,138261
7786,7,27,M,True,False,65250
7787,0,35,M,True,True,23327
7788,1,52,M,True,True,20888
7789,0,49,F,True,True,208983
7790,6,22,M,True,False,6133
7791,0,53,M,True,True,8344
7792,3,55,F,False,False,14403
7793,5,82,F,False,False,9669
7794,1,31,F,False,True,10801
7795,1,28,F,True,True,87802
7796,0,64,M,False,True,48942
7797,9,61,F,True,True,140755
7798,2,53,F,False,True,59340
7799,6,29,M,True,True,30902
7800,3,62,F,False,False,52753
7801,0,66,M,True,True,67656
7802,6,37,M,False,False,26484
7803,0,34,F,True,False,90698
7804,6,19,F,False,False,20958
7805,6,84,F,False,False,49058
7806,1,34,M,False,True,16615
7807,3,21,M,False,False,9538
7808,3,62,F,False,True,21459
7809,2,25,F,False,False,75388
7810,0,23,M,False,True,70380
7811,6,78,F,True,True,59342
7812,0,30,F,True,False,129485
7813,1,79,F,False,True,38016
7814,5,52,M,True,False,4969
7815,3,23,M,False,False,22845
7816,1,50,M,True,True,63272
7817,1,84,F,True,True,70047
7818,6,72,M,True,True,10218
7819,3,32,M,False,False,18516
7820,8,36,F,False,False,17083
7821,3,45,M,False,False,30128
7822,5,80,M,True,False,26917
7823,8,68,F,True,True,79955
7824,2,77,F,True,True,29861
7825,0,31,F,True,True,45856
7826,5,31,F,False,True,27078
7827,8,26,F,False,True,16200
7828,9,41,M,False,False,40437
7829,8,28,F,False,False,47435
7830,8,98,F,False,True,10399
7831,9,33,F,False,False,41649
7832,0,83,M,True,True,40748
7833,7,40,M,True,True,38529
7834,0,75,F,True,True,80295
7835,2,61,F,True,False,107910
7836,0,30,F,True,True,204904
7837,8,50,F,True,True,29673
7838,3,45,M,True,True,69786
7839,1,45,F,False,True,21377
7840,1,36,F,False,True,14807
7841,0,26,F,True,True,97816
7842,3,28,F,False,False,7811
7843,4,30,M,False,False,59628
7844,9,70,F,True,False,50122
7845,7,25,F,False,False,2806
7846,8,71,M,True,True,31298
7847,4,64,M,False,False,3950
7848,3,62,F,True,False,57075
7849,0,70,F,False,True,60353
7850,0,67,F,True,True,71105
7851,4,36,F,False,False,24772
7852,1,20,F,False,False,21797
7853,0,20,M,True,True,24661
7854,0,52,M,False,False,23627
7855,0,26,F,True,False,86348
7856,7,48,F,False,False,6533
7857,6,43,F,True,False,47067
7858,0,24,M,True,True,18613
7859,8,24,M,True,True,48105
7860,6,28,M,False,False,54604
7861,3,50,M,False,False,4627
7862,6,62,F,False,False,19530
7863,8,40,M,True,True,3029
7864,2,62,M,False,True,77173
7865,7,62,F,True,False,14925
7866,7,40,F,True,False,59062
7867,0,40,F,True,True,14544
7868,3,43,M,False,False,10300
7869,0,38,F,True,True,125245
7870,3,22,M,False,True,12904
7871,7,57,M,True,True,52005
7872,7,47,F,True,False,50812
7873,0,78,M,True,True,71231
7874,8,54,M,True,False,15825
7875,0,29,F,True,True,23164
7876,1,95,F,False,False,53731
7877,2,24,M,False,True,14923
7878,7,39,F,False,True,26284
7879,1,29,M,True,True,47055
7880,4,69,M,False,False,73422
7881,2,19,F,False,True,115294
7882,8,54,F,False,True,27212
7883,1,43,F,True,True,85028
7884,1,20,M,False,True,6963
7885,0,27,M,True,True,76183
7886,9,63,F,False,False,19966
7887,8,29,F,False,False,13971
7888,1,18,F,False,False,65656
7889,5,47,M,False,True,10305
7890,5,30,M,True,True,3847
7891,5,60,M,False,True,55991
7892,0,50,M,False,True,43285
7893,9,38,F,True,False,44612
7894,8,50,F,True,True,6792
7895,0,89,M,True,False,7250
7896,6,40,M,True,True,60015
7897,8,31,F,True,False,53812
7898,0,27,M,True,True,10101
7899,0,53,F,True,False,37327
7900,0,20,F,True,False,57348
7901,6,66,M,True,False,25200
7902,4,57,M,False,False,20322
7903,2,33,F,False,False,36407
7904,6,51,M,False,False,24037
7905,1,28,F,True,False,114938
7906,3,74,F,True,False,66862
7907,0,61,F,False,True,37413
7908,9,66,F,True,True,66939
7909,0,75,M,False,True,50517
7910,7,31,M,True,False,56700
7911,6,75,M,False,False,8522
7912,0,67,F,True,True,114951
7913,8,61,M,True,True,102543
7914,3,42,M,False,False,33703
7915,4,62,M,False,False,20891
7916,6,20,M,False,False,28096
7917,0,26,M,False,False,141731
7918,8,48,M,False,True,7198
7919,6,52,M,False,False,12128
7920,9,69,M,True,True,20682
7921,1,66,M,False,False,63873
7922,1,28,M,True,True,101602
7923,0,82,F,True,True,145514
7924,0,26,M,True,True,86234
7925,4,18,M,True,False,65125
7926,0,49,M,True,True,80386
7927,1,52,M,False,True,9544
7928,0,69,F,True,True,83833
7929,5,34,F,False,False,5600
7930,5,45,F,False,False,52303
7931,0,41,F,False,False,27349
7932,0,67,F,True,True,18000
7933,9,20,M,True,True,18082
7934,0,19,F,False,True,95805
7935,2,68,F,True,False,21835
7936,2,41,M,False,False,16083
7937,6,27,M,True,False,52133
7938,0,46,F,True,True,158412
7939,3,63,F,False,False,14312
7940,7,39,F,True,True,36178
7941,5,63,M,False,True,47261
7942,1,80,M,False,False,76865
7943,8,53,M,False,True,21534
7944,2,57,M,False,False,17924
7945,1,35,F,True,True,107445
7946,0,61,F,True,True,81166
7947,1,18,M,False,True,43640
7948,3,23,M,False,False,3500
7949,7,39,F,False,False,28342
7950,8,52,F,True,True,9415
7951,0,70,M,True,True,180239
7952,3,64,M,False,False,26201
7953,1,29,F,False,False,55970
7954,2,49,F,False,True,44667
7955,2,19,M,False,True,123757
7956,7,41,M,True,True,59546
7957,6,54,M,False,False,8102
7958,9,83,F,True,True,9924
7959,8,35,F,False,False,3394
7960,7,47,F,True,False,13312
7961,3,58,M,False,True,3883
7962,8,32,F,False,True,47292
7963,1,32,F,True,False,115500
7964,8,23,F,True,True,79250
7965,5,23,M,False,True,46151
7966,2,63,M,True,True,47969
7967,1,39,F,False,True,72307
7968,7,20,F,False,False,11195
7969,7,73,M,True,True,98289
7970,7,60,F,True,True,17666
7971,0,33,M,True,True,115467
7972,1,32,F,True,True,51862
7973,3,27,M,True,True,42602
7974,9,63,F,False,True,39038
7975,6,79,F,False,False,4079
7976,4,23,M,False,False,63644
7977,7,45,M,True,True,4880
7978,0,28,F,False,True,49463
7979,7,29,F,True,False,16988
7980,8,31,M,False,False,28773
7981,2,21,F,True,False,71005
7982,9,55,M,False,True,10864
7983,8,25,F,False,False,14437
7984,1,68,M,True,True,135318
7985,7,31,M,True,True,36728
7986,8,33,M,False,False,50101
7987,4,68,F,False,True,35974
7988,7,68,F,True,True,123364
7989,7,63,F,False,True,37468
7990,6,51,F,True,True,13138
7991,8,53,M,False,True,14641
7992,0,47,M,False,False,87831
7993,1,60,M,True,True,54444
7994,9,25,F,True,False,5703
7995,1,60,F,True,True,72967
7996,2,96,M,True,True,39206
7997,3,53,F,False,True,4656
7998,9,36,F,False,True,37792
7999,0,55,M,True,True,113359
8000,0,71,F,True,True,142201
8001,0,40,F,True,True,57803
8002,2,86,M,False,False,11874
8003,5,69,F,False,True,49515
8004,2,34,M,False,False,19131
8005,9,68,F,True,False,13823
8006,9,36,M,False,True,19314
8007,2,63,F,False,True,21680
8008,9,53,M,True,False,11001
8009,1,49,M,True,False,97375
8010,7,28,M,True,True,44705
8011,6,59,F,False,False,27691
8012,0,32,M,True,True,28931
8013,2,67,F,False,True,11921
8014,2,67,M,False,False,74284
8015,2,31,F,False,False,55528
8016,1,47,F,True,True,25755
8017,1,23,F,False,False,51296
8018,7,57,M,True,False,257
8019,0,37,M,True,True,12622
8020,2,47,M,True,True,185401
8021,6,56,M,True,True,73431
8022,0,50,F,True,True,38729
8023,0,72,F,True,True,46573
8024,6,67,F,False,False,7074
8025,1,46,M,False,False,75175
8026,0,76,M,True,True,137918
8027,1,49,M,True,False,64438
8028,1,44,F,True,True,52752
8029,3,64,M,False,False,7612
8030,7,40,M,True,True,26984
8031,1,37,F,False,True,53212
8032,9,28,F,True,True,50350
8033,5,49,M,False,False,39273
8034,1,76,F,True,True,154187
8035,5,61,F,False,False,20074
8036,0,25,M,False,True,49445
8037,7,59,F,True,False,9142
8038,1,49,M,True,True,61300
8039,6,59,F,False,False,20284
8040,8,36,M,False,False,10089
8041,4,64,F,False,True,31852
8042,0,72,M,True,True,159341
8043,1,59,F,False,True,75220
8044,2,46,M,True,True,51100
8045,9,20,M,False,True,47504
8046,0,64,M,True,True,187029
8047,1,34,M,True,True,10353
8048,0,55,F,False,True,95926
8049,2,75,M,False,True,48824
8050,9,66,F,False,False,20768
8051,5,65,F,False,True,3532
8052,9,45,F,False,False,57286
8053,3,61,M,False,False,14631
8054,8,18,M,False,False,14440
8055,9,65,M,True,False,56260
8056,9,78,F,False,True,39535
8057,0,40,F,False,False,60444
8058,5,71,F,False,False,4522
8059,0,60,M,True,True,90014
8060,3,69,F,True,True,50078
8061,0,29,F,True,True,14772
8062,1,38,M,True,True,126464
8063,0,31,M,True,True,120217
8064,0,60,F,True,True,39489
8065,1,74,F,False,False,72334
8066,4,45,F,True,True,119868
8067,0,76,F,False,True,100813
8068,8,41,M,False,False,37332
8069,6,34,F,False,False,7139
8070,0,32,M,True,True,142587
8071,2,38,M,False,True,62349
8072,0,35,F,False,False,35481
8073,4,52,M,False,True,37487
8074,9,52,F,False,False,10493
8075,7,35,F,True,True,86685
8076,1,31,F,True,True,132536
8077,0,21,F,True,True,80798
8078,0,66,F,True,True,8800
8079,7,37,F,True,True,57656
8080,0,60,M,False,True,74094
8081,5,28,M,False,False,10910
8082,7,28,F,True,True,44446
8083,2,20,F,False,True,81999
8084,5,40,F,False,True,71810
8085,5,66,F,False,False,3599
8086,4,35,F,False,False,18131
8087,1,69,M,False,True,9178
8088,3,68,M,False,False,10950
8089,0,21,F,True,True,38411
8090,1,39,F,True,True,27544
8091,1,18,M,True,True,31594
8092,6,51,F,True,False,2481
8093,4,48,F,False,False,6338
8094,3,25,M,True,True,7784
8095,5,35,F,False,True,26409
8096,6,39,F,False,False,6296
8097,2,30,F,False,True,52857
8098,5,62,F,False,True,47541
8099,0,38,F,True,True,220617
8100,8,34,M,False,True,14803
8101,2,30,M,False,True,37584
8102,9,62,M,False,False,38516
8103,2,70,M,True,False,71335
8104,1,48,M,True,False,74438
8105,8,18,M,True,True,12245
8106,8,41,M,False,False,4353
8107,0,52,F,True,True,7026
8108,1,49,M,True,True,34078
8109,0,51,F,True,False,26974
8110,0,35,F,True,True,80978
8111,0,22,F,False,False,7491
8112,8,59,F,False,True,13489
8113,9,26,M,True,True,5334
8114,9,69,F,True,False,13292
8115,6,21,M,False,True,37827
8116,3,41,F,False,False,20191
8117,9,38,M,True,False,62882
8118,9,33,F,False,True,3837
8119,6,61,M,False,True,10777
8120,2,37,F,False,False,67226
8121,9,34,M,True,False,26583
8122,5,50,M,True,False,37398
8123,0,44,M,False,False,9218
8124,3,20,F,False,True,52030
8125,0,48,M,True,True,102293
8126,7,67,M,True,False,26362
8127,2,25,F,False,False,71289
8128,6,33,F,False,False,11413
8129,1,33,F,True,True,41751
8130,0,26,M,False,True,245306
8131,2,35,F,True,False,108790
8132,1,24,F,True,True,120772
8133,9,64,F,True,True,101690
8134,0,39,F,True,True,177303
8135,2,21,F,False,False,8407
8136,7,26,M,False,False,35440
8137,8,77,M,False,False,16652
8138,8,55,M,False,False,31805
8139,2,57,F,False,True,25982
8140,4,38,F,False,False,11015
8141,8,59,F,False,False,52791
8142,6,48,M,True,True,33911
8143,6,24,M,False,False,60262
8144,0,60,F,True,True,24206
8145,1,19,M,True,True,85120
8146,5,84,F,False,False,35441
8147,4,60,F,False,False,4023
8148,1,64,M,False,False,4538
8149,9,53,F,True,False,1644
8150,9,23,M,True,False,94927
8151,9,21,M,False,False,14252
8152,1,78,F,True,True,36573
8153,3,47,F,False,False,32394
8154,3,26,M,True,True,44602
8155,6,68,M,False,True,14592
8156,8,66,M,True,True,32686
8157,1,25,F,False,False,2870
8158,1,19,F,True,True,92132
8159,8,26,F,False,False,14097
8160,1,24,F,False,True,72371
8161,0,40,F,True,True,109674
8162,4,40,M,False,False,20159
8163,0,19,F,True,True,86231
8164,6,74,F,False,True,38251
8165,5,67,F,False,False,55140
8166,8,40,M,True,True,92024
8167,3,28,M,False,True,29994
8168,7,30,F,False,True,22160
8169,6,52,F,False,False,7549
8170,4,59,M,False,False,15866
8171,0,53,M,True,True,130289
8172,0,70,M,True,True,132794
8173,0,44,F,True,True,35024
8174,5,67,F,False,False,8973
8175,1,26,F,False,True,63747
8176,0,44,F,True,True,85412
8177,7,66,F,True,False,52387
8178,8,30,F,True,True,102037
8179,8,33,F,False,True,32708
8180,0,37,F,True,True,130016
8181,1,61,F,True,True,163094
8182,1,20,F,True,False,99938
8183,0,18,M,True,True,44218
8184,7,18,M,True,True,83850
8185,7,24,M,False,True,13396
8186,1,18,M,True,True,11328
8187,3,33,F,False,False,41313
8188,8,82,M,False,True,26050
8189,0,79,M,True,True,85182
8190,4,57,F,True,True,3961
8191,2,31,F,False,True,7952
8192,1,54,F,True,True,48825
8193,3,45,M,False,False,44469
8194,8,69,M,False,False,2143
8195,6,36,F,False,True,28063
8196,9,20,F,False,False,32536
8197,8,32,M,True,False,9840
8198,4,35,M,False,False,21152
8199,9,47,M,True,True,42357
8200,8,25,F,False,True,21545
8201,0,25,F,True,True,11901
8202,6,30,M,True,True,72682
8203,1,39,F,True,True,37189
8204,8,23,F,False,True,20331
8205,3,72,M,False,False,8424
8206,8,45,M,False,True,21615
8207,8,64,M,False,False,19655
8208,8,57,F,False,False,12685
8209,0,21,F,True,True,74027
8210,6,63,F,True,True,15628
8211,0,62,F,True,True,21630
8212,0,36,F,True,True,54128
8213,0,52,F,False,True,9422
8214,8,61,F,True,True,39111
8215,9,52,M,False,True,33615
8216,7,68,F,False,False,64851
8217,4,27,M,False,False,19312
8218,6,63,F,True,True,32173
8219,1,34,M,False,False,41539
8220,0,30,M,True,True,67232
8221,1,37,F,False,False,63855
8222,1,51,M,True,True,2858
8223,5,66,F,False,False,13402
8224,0,34,M,True,True,49043
8225,1,61,F,True,True,96236
8226,1,63,M,False,False,56822
8227,3,64,M,False,True,26176
8228,0,32,M,False,True,13788
8229,5,27,F,False,False,38618
8230,1,74,M,True,True,53212
8231,8,26,F,False,False,53249
8232,0,29,F,True,True,125472
8233,8,67,F,False,False,16502
8234,0,62,F,True,True,122551
8235,0,55,F,True,True,800
8236,0,64,F,False,False,23200
8237,3,65,M,True,True,53006
8238,9,37,M,True,True,9844
8239,9,21,F,True,False,78397
8240,3,43,F,False,False,20313
8241,1,33,F,True,True,65833
8242,9,53,M,False,False,4340
8243,3,70,F,False,True,34206
8244,0,84,M,True,True,92993
8245,1,69,F,True,True,131948
8246,4,32,M,False,False,18424
8247,5,69,F,False,True,79001
8248,9,74,F,False,True,6675
8249,9,47,F,True,True,83025
8250,8,22,M,False,True,22709
8251,9,43,F,True,True,31826
8252,0,32,F,False,True,219808
8253,4,42,F,False,True,60398
8254,9,34,F,True,True,73972
8255,9,50,F,True,True,71493
8256,9,62,F,True,True,22762
8257,8,21,F,True,True,11888
8258,1,79,M,False,False,97028
8259,6,27,F,False,True,37820
8260,0,35,M,True,True,104608
8261,9,80,F,True,True,71044
8262,0,50,F,True,False,136808
8263,1,38,F,True,False,30562
8264,7,41,M,False,False,29337
8265,1,30,F,True,False,113750
8266,5,70,F,False,True,19937
8267,5,66,F,False,True,4580
8268,1,27,M,True,True,35177
8269,6,92,F,False,True,2678
8270,6,28,M,False,False,24059
8271,4,58,F,False,False,19944
8272,5,30,F,False,False,13313
8273,1,19,M,False,True,29001
8274,0,27,M,True,True,35284
8275,3,39,M,False,False,32929
8276,7,27,F,True,True,86938
8277,2,51,F,True,False,5024
8278,1,57,M,True,True,22618
8279,0,35,M,False,True,24104
8280,5,72,F,False,True,34604
8281,3,51,F,True,False,5294
8282,0,22,F,True,True,95524
8283,7,19,M,True,False,57188
8284,2,67,F,True,False,109890
8285,9,41,F,True,True,35245
8286,0,52,F,True,False,31786
8287,9,72,M,True,True,48109
8288,7,66,F,False,False,40759
8289,9,66,M,True,True,50220
8290,7,28,M,True,False,61500
8291,6,47,F,False,False,31773
8292,8,62,F,False,False,15476
8293,8,30,F,False,True,26731
8294,3,57,M,False,True,47613
8295,3,64,F,False,False,40974
8296,1,28,M,False,False,30700
8297,1,38,M,False,True,79150
8298,8,57,M,True,True,32807
8299,8,34,F,False,False,14967
8300,0,20,F,False,True,52829
8301,3,42,M,True,False,52763
8302,7,23,M,True,False,43612
8303,1,77,M,True,True,34458
8304,0,53,M,True,True,63166
8305,1,31,F,True,True,145244
8306,2,72,M,False,True,38253
8307,2,62,F,False,True,86966
8308,0,29,M,True,True,95975
8309,1,53,M,True,True,34221
8310,0,23,F,True,False,67860
8311,0,39,M,False,False,120350
8312,7,25,M,False,False,3376
8313,6,57,F,True,True,54488
8314,8,23,F,False,False,27202
8315,0,45,M,False,True,21962
8316,2,26,F,True,True,148476
8317,0,62,M,True,True,41511
8318,9,65,F,True,False,24698
8319,1,64,M,True,False,67000
8320,0,47,F,False,False,14134
8321,8,79,M,False,True,14636
8322,3,37,M,False,False,64354
8323,1,70,F,True,True,45789
8324,1,68,F,True,False,8625
8325,1,45,M,False,False,39044
8326,3,28,M,False,False,30094
8327,8,28,M,True,False,15033
8328,8,29,M,False,True,39716
8329,3,32,M,False,True,36850
8330,0,27,F,True,True,213349
8331,0,44,M,True,False,41325
8332,0,19,F,True,False,62930
8333,0,69,F,True,True,56064
8334,9,22,M,True,True,51718
8335,0,46,M,True,False,128615
8336,6,41,F,True,False,57900
8337,0,70,M,False,False,107678
8338,0,59,F,False,False,91786
8339,6,37,F,True,True,61657
8340,8,37,M,False,True,28224
8341,3,40,F,False,False,14930
8342,0,62,M,True,False,120278
8343,1,33,M,True,True,106462
8344,8,58,M,False,False,2197
8345,4,64,F,True,False,81583
8346,0,19,M,False,True,74559
8347,3,74,M,True,False,54300
8348,1,87,F,False,True,27705
8349,7,26,F,True,True,64042
8350,6,71,M,False,False,31333
8351,1,31,F,False,False,6406
8352,0,43,F,True,True,34025
8353,9,29,M,False,False,67625
8354,9,52,F,False,False,70975
8355,9,38,F,True,False,29870
8356,1,57,F,True,True,39105
8357,9,68,M,True,False,37700
8358,8,52,F,False,True,27061
8359,1,27,F,True,False,25625
8360,7,84,M,True,True,45727
8361,4,68,F,False,False,27129
8362,2,31,F,False,False,8863
8363,1,48,F,True,True,129624
8364,0,30,M,True,True,47235
8365,6,33,F,False,False,66054
8366,7,38,F,True,True,33257
8367,8,75,F,True,True,67608
8368,2,74,M,True,True,69004
8369,0,50,F,True,True,156049
8370,1,63,M,False,False,53538
8371,0,52,M,True,True,73257
8372,8,56,F,True,True,1064
8373,9,78,M,True,False,58193
8374,1,60,F,False,True,16561
8375,1,74,F,False,False,110734
8376,0,29,F,True,True,23441
8377,1,73,M,False,True,27534
8378,7,42,F,True,True,82281
8379,3,63,M,False,False,13898
8380,2,63,M,False,False,56603
8381,3,27,F,False,True,13302
8382,8,69,M,True,True,11447
8383,0,21,M,False,True,47274
8384,4,57,F,False,True,12305
8385,0,64,F,True,True,85905
8386,1,33,M,True,True,86786
8387,3,63,F,False,True,2930
8388,9,27,M,False,False,89079
8389,2,52,F,False,True,53785
8390,3,75,M,True,False,13425
8391,0,24,M,True,True,13166
8392,1,69,M,True,False,26562
8393,0,35,M,True,True,32120
8394,4,80,F,False,False,8481
8395,8,49,F,False,True,87792
8396,1,83,M,True,True,66023
8397,8,46,M,False,False,47329
8398,6,33,M,False,False,38588
8399,8,77,F,False,True,3248
8400,2,31,M,False,True,24539
8401,0,19,M,True,True,57820
8402,0,39,F,True,False,88740
8403,5,26,M,False,True,29654
8404,3,37,M,False,True,27106
8405,0,29,M,True,True,127339
8406,1,66,F,True,True,85883
8407,0,18,M,True,True,88564
8408,8,36,M,False,True,53941
8409,1,80,M,False,False,35454
8410,3,54,M,False,False,26710
8411,6,32,M,False,False,54729
8412,0,40,F,True,True,109820
8413,6,60,M,False,False,15300
8414,6,45,M,False,False,34525
8415,0,52,M,False,True,62536
8416,1,63,M,True,True,84974
8417,1,30,F,True,True,30857
8418,1,48,M,True,True,11823
8419,8,48,F,False,True,10724
8420,3,35,M,False,False,13821
8421,2,35,F,False,False,49694
8422,1,67,M,True,True,134991
8423,0,62,M,False,False,113708
8424,2,31,M,True,True,37496
8425,0,26,F,True,True,66630
8426,1,33,M,True,True,10690
8427,8,66,F,True,True,81727
8428,6,66,F,False,False,40066
8429,0,66,F,True,True,105348
8430,0,45,F,True,True,136477
8431,8,35,F,False,False,16408
8432,2,82,F,False,False,17740
8433,5,77,M,True,True,10679
8434,1,45,M,True,True,49709
8435,7,33,F,True,True,7558
8436,1,64,M,False,False,65484
8437,5,53,M,False,True,2747
8438,7,31,M,True,True,135743
8439,6,28,F,False,False,15546
8440,9,55,F,True,True,50034
8441,1,46,F,True,True,62560
8442,8,42,F,False,False,59912
8443,4,43,F,True,False,77167
8444,3,31,F,False,True,21388
8445,8,54,F,True,True,20896
8446,4,47,M,False,False,17849
8447,0,27,M,True,True,103954
8448,9,68,F,True,True,11638
8449,9,50,M,True,True,91402
8450,2,30,M,False,False,18462
8451,6,31,M,False,False,6252
8452,1,19,M,True,True,23898
8453,3,34,M,False,False,38130
8454,2,37,M,True,True,17703
8455,7,50,M,True,False,32738
8456,3,78,M,False,True,11980
8457,7,25,F,True,True,63788
8458,1,32,M,True,False,102750
8459,7,25,F,True,True,123737
8460,8,22,M,False,True,11411
8461,1,37,F,True,True,21315
8462,1,46,F,True,True,54505
8463,0,73,M,True,True,249857
8464,1,75,F,True,True,70696
8465,0,53,F,True,True,5203
8466,0,63,M,True,True,133493
8467,8,27,F,True,True,45053
8468,0,53,F,False,True,13075
8469,7,65,M,True,True,37926
8470,9,46,F,True,True,30038
8471,2,36,F,True,False,79915
8472,1,27,M,True,False,87000
8473,4,56,M,True,False,2407
8474,5,60,F,False,False,4177
8475,0,23,F,True,False,84318
8476,0,58,F,True,True,7287
8477,0,36,M,False,True,75103
8478,1,22,F,False,False,95677
8479,9,67,M,True,True,23368
8480,7,36,M,False,False,18732
8481,8,61,M,True,False,18758
8482,5,32,F,False,False,32280
8483,7,47,F,True,False,44175
8484,0,64,F,True,True,209778
8485,1,87,F,True,True,135965
8486,8,37,F,False,True,24423
8487,2,33,M,True,False,7810
8488,7,25,M,True,True,70789
8489,5,42,M,False,True,26651
8490,9,60,M,True,False,43065
8491,6,50,M,False,False,46135
8492,8,25,F,False,True,9664
8493,0,25,M,True,True,101151
8494,3,94,F,True,True,43093
8495,0,62,M,True,True,172881
8496,0,42,F,True,True,144179
8497,3,61,M,False,False,28895
8498,0,40,M,True,True,15118
8499,1,28,M,False,True,43645
8500,0,74,M,True,True,153509
8501,6,74,M,False,False,14484
8502,0,69,F,False,True,74206
8503,1,32,M,False,True,11501
8504,3,69,F,False,True,42725
8505,2,19,M,False,True,18659
8506,8,32,F,True,True,12811
8507,0,37,F,True,False,50822
8508,0,36,F,True,True,52893
8509,0,60,F,True,True,79526
8510,0,60,M,True,True,81715
8511,1,30,F,True,False,109188
8512,1,83,M,True,False,33500
8513,0,79,F,True,True,125669
8514,0,41,F,True,False,27695
8515,9,67,M,False,False,8662
8516,9,52,M,False,True,14105
8517,6,34,F,True,True,35866
8518,9,24,F,False,False,22581
8519,4,53,M,False,False,27337
8520,0,73,M,True,True,96090
8521,4,69,F,False,False,50398
8522,3,59,M,False,False,15966
8523,0,18,F,False,True,45318
8524,1,37,F,True,True,16853
8525,8,51,F,False,True,5179
8526,8,59,M,True,True,3677
8527,2,44,M,False,False,19019
8528,1,34,M,False,False,32877
8529,1,35,F,True,True,107928
8530,7,49,M,True,True,57143
8531,2,24,F,False,True,13559
8532,9,50,M,True,False,33882
8533,8,32,M,False,True,52052
8534,4,62,F,False,False,31336
8535,3,63,F,False,False,55748
8536,9,30,F,True,False,24118
8537,7,29,M,True,False,10462
8538,0,65,M,True,True,121081
8539,1,52,F,True,True,1617
8540,4,64,M,False,False,31195
8541,9,21,M,False,False,38452
8542,6,49,M,False,False,12105
8543,0,67,F,True,True,43848
8544,6,21,M,True,False,62100
8545,6,31,F,False,False,35349
8546,1,18,F,True,False,80812
8547,4,32,M,False,False,13395
8548,8,60,M,False,False,17733
8549,1,32,F,False,True,11507
8550,7,20,F,True,True,18245
8551,6,50,F,True,False,49533
8552,8,91,M,False,False,42780
8553,6,24,F,False,False,33372
8554,8,24,F,True,False,45783
8555,0,38,F,True,True,52223
8556,5,18,F,False,False,1860
8557,0,69,F,True,True,114603
8558,0,65,M,True,True,68350
8559,1,60,M,False,True,28359
8560,6,27,F,False,False,5626
8561,9,37,F,False,True,30800
8562,4,39,M,True,False,27667
8563,0,62,F,True,True,73433
8564,0,51,M,True,True,59264
8565,0,72,F,True,True,244273
8566,2,24,F,False,True,47864
8567,8,46,M,False,True,39218
8568,2,59,F,False,False,58067
8569,6,23,F,False,False,27124
8570,3,52,F,False,True,6601
8571,1,53,F,True,True,6635
8572,8,65,M,True,True,85177
8573,0,82,M,False,True,125013
8574,8,34,M,False,False,21307
8575,8,73,M,False,False,20086
8576,1,61,M,True,True,139284
8577,1,82,M,True,True,34057
8578,7,43,F,True,True,22467
8579,1,68,F,False,True,15559
8580,7,30,M,True,True,10956
8581,8,32,F,False,True,7481
8582,0,29,F,True,True,91634
8583,6,24,M,False,False,37358
8584,1,53,M,True,True,4002
8585,0,18,M,False,True,122042
8586,3,49,M,False,False,3294
8587,3,30,M,False,False,31294
8588,0,66,M,True,True,113457
8589,1,53,F,False,True,77737
8590,7,25,M,True,True,68203
8591,8,44,M,False,False,21056
8592,5,53,F,False,False,22418
8593,1,25,M,True,True,12764
8594,4,47,M,False,False,81206
8595,1,29,M,True,False,102250
8596,6,39,M,False,True,39626
8597,0,39,M,True,True,52594
8598,0,78,F,True,True,232451
8599,8,39,F,False,False,39251
8600,8,32,M,False,True,37439
8601,0,29,M,False,True,82457
8602,0,65,M,True,True,96972
8603,6,35,M,False,False,39980
8604,3,49,F,True,True,109719
8605,5,78,M,False,False,65403
8606,5,61,M,False,True,2689
8607,1,49,F,True,False,103000
8608,0,27,M,True,True,130143
8609,0,30,F,False,False,48225
8610,9,41,F,True,False,76802
8611,1,42,M,False,True,6705
8612,8,18,M,False,True,36110
8613,6,51,M,False,False,1702
8614,7,27,M,False,False,14241
8615,0,34,F,True,True,201199
8616,7,40,M,False,False,65809
8617,2,44,F,True,True,6929
8618,0,61,F,True,False,13775
8619,2,80,F,True,True,98026
8620,3,54,M,False,True,1955
8621,0,20,F,True,True,61944
8622,3,26,M,True,True,65917
8623,8,28,F,False,False,51176
